eNodeB Name,Integrity,RRC Setup Success Ratio_LTE(%),RRC Setup Success Ratio_NOM_LTE(number),RRC Setup Success Ratio_DENOM_LTE(number),E-RAB Setup Success Ratio_LTE(%),E-RAB Setup Success Ratio_NOM_LTE(number),E-RAB Setup Success Ratio (Denom),E-RAB Drop Ratio_LTE(%),E-RAB Drop Ratio_NOM_LTE(number),E-RAB Drop Ratio_DENOM_LTE(number),Intra-eNB Handover Success Ratio_LTE(%),Intra-eNB Handover Success Ratio_NOM_LTE(number),Intra-eNB Handover Success Ratio_DENOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_LTE(%),Inter-eNB HO Success Ratio (X2-Based)_new_NOM_LTE(number),Inter-eNB HO Success Ratio (X2-Based)_new_DENOM_LTE(number),Inter-RAT HO Success Ratio %,Inter-RAT HO Success Ratio (Nom),Inter-RAT HO Success Ratio (Denom)(number),IRAT Redir Success Rate_LTE(%),IRAT Redir Success Rate_NOM_LTE(number),IRAT Redir Success Rate_DENOM_LTE(number),CSFB Prepare Success Rate_LTE(number),CSFB Prepare Success Rate_NOM_LTE(number),CSFB Prepare Success Rate_DENOM_LTE(number),CSFB execution ratio_LTE(%),CSFB execution ratio_NOM_LTE(number),CSFB execution ratio_DENOM_LTE(number),CSFB SR v7.0_LTE(%),CSFB SR v7.0_NOM_LTE(number),CSFB SR v7.0_DENOM_LTE(number),S1 Signaling Success Ratio_LTE(%),S1 Signaling Success Ratio_NOM_LTE(number),S1 Signaling Success Ratio_DENOM_LTE(number),Packet Delay Budget (UE to PGW),Packet Delay Budget (UE to PGW) (Nom)(number),Packet Delay Budget (UE to PGW) (Denom)(number),Packet Delay Budget QCI1_QCI5_LTE(ms),Packet Delay Budget QCI1_QCI5 (Nom)(number),Packet Delay Budget QCI1_QCI5 (Denom)(number),Packet Loss-DL_LTE(%),Packet Loss-DL (Nom)(number),Packet Loss-DL (Denom)(number),MS_L2W CSFB Prepare SR(%),MS_L2W CSFB Prepare SR_NOM(number),MS_L2W CSFB Prepare SR_DENOM(number),MS_L2W CSFB Execution SR(%),MS_L2W CSFB Execution SR_NOM(number),MS_L2W CSFB Execution SR_DENOM(number),Maximum eNodeB RB utilization DL_LTE(%),Average eNodeB RB utilization UL_LTE(%),dl_avg,ul_avg,dl_peak,ul_peak,MS_RTWP(dBm),RTWP_LTE(dB),RTWP(dBm0),Duration of Cell Unavailability_LTE(s),L.Cell.Avail.Dur(s),MS_Radio Network Availability Rate (LTE)(%),Volume Traffic DL (MB)(MB),MS_Volume Traffic UL (MB)(MB),Total Traffic_LTE(MB),MS_PI_L.Traffic.User.Max(MAX)(number),MS_Number of CSFB-based blind redirections from E-UTRAN to GERAN(number),MS_Number of CSFB-based blind redirections from E-UTRAN to WCDMA(number),MS_CSFB to UMTS Times(times)(times),MS_CSFB to GSM Times(times)(times),MS_L.RRCRedirection.E2W.CSFB(number),MS_PI_L.Traffic.User.Avg(SUM)(number),MS_PI_L.Traffic.User.Max(SUM)(number),MS_L.Traffic.User.DLData.Avg(number),MS_L.traffic.User.ULData.Avg(number),MS_L.Traffic.ActiveUser.Avg(number),MS_L.Traffic.ActiveUser.Max(number),MS_RBLER-DL(%),MS_PI_L.Traffic.User.Avg(AVG)(number),Maximum eNodeB RB utilization DL (Nom)(number),Maximum eNodeB RB utilization DL (Denom)(number),Average eNodeB RB utilization UL (Nom)(number),Average eNodeB RB utilization UL (Denom)(number),Radio Network Availability Rate (LTE) (Nom)(number),Radio Network Availability Rate (LTE) (Denom)(number),MS_Average PDCP Layer Active Cell Throughput DL(number),MS_Average PDCP Layer Active Cell Throughput DL_NOM(number),MS_Average PDCP Layer Active Cell Throughput DL_DENOM(number),MS_Average PDCP Layer Active Cell Throughput UL(number),MS_Average PDCP Layer Active Cell Throughput UL_NOM(number),MS_Average PDCP Layer Active Cell Throughput UL_DENOM(number),MS_Duration of Cell Unavailability(s),MS_UL Packet Loss Rate(%),MS_UL Packet Loss Rate_NOM(number),MS_UL Packet Loss Rate_DENOM(number),MS_RBLER-DL_NOM(number),MS_RBLER-DL_DENOM(number),MS_Inter-RAT HO Success Ratio(%),MS_Inter-RAT HO Success Ratio_DENOM(number),MS_Inter-RAT HO Success Ratio_NOM(number)
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1283.0,1283.0,99.9246,1326.0,1327.0,0.0,0.0,1319.0,100.0,1235.0,1235.0,99.2063,125.0,126.0,0.0,0.0,0.0,100.0,197.0,197.0,100.0,12.0,12.0,100.0,12.0,12.0,100.0,12.0,12.0,100.0,1618.0,1618.0,24.2187,5797418.0,239378.0,0.0,0.0,239378.0,0.0,0.0,239794.0,100.0,0.0,0.0,100.0,0.0,0.0,6.0814,12.659,8.6372,0.8041,17.4131,0.8062,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,228.5209,21.4807,250.0016,11.0,0.0,0.0,12.0,0.0,12.0,9.5453,26.0,2.6403,3.0822,0.0,10.0,0.1154,3.1818,1.5203,25.0,3.1648,25.0,10800.0,10800.0,7845.9935,1916972368.0,244325.0,793.4568,180193256.0,227099.0,0.0,0.0,73.0,247923.0,431.0,373637.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1371.0,1371.0,99.7906,1430.0,1433.0,0.0,0.0,1433.0,100.0,665.0,665.0,98.7179,77.0,78.0,0.0,0.0,0.0,100.0,169.0,169.0,100.0,4.0,4.0,100.0,4.0,4.0,100.0,4.0,4.0,99.8816,1687.0,1689.0,13.8902,5426034.0,390637.0,0.0,0.0,390637.0,0.0,1.0,391049.0,100.0,0.0,0.0,100.0,0.0,0.0,7.2794,13.3384,9.7444,1.2893,13.8022,0.6497,-118.0,-118.0,-118.0,0.0,10800.0,100.0,400.5282,36.5845,437.1127,13.0,0.0,0.0,4.0,0.0,4.0,12.3183,31.0,3.8322,4.4979,0.0,11.0,0.0543,4.1061,1.8199,25.0,3.3346,25.0,10800.0,10800.0,9030.9722,3359873856.0,372039.0,1175.6293,306893336.0,261046.0,0.0,0.0,19.0,387574.0,288.0,530634.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1141.0,1141.0,99.8308,1180.0,1182.0,0.0,0.0,1172.0,99.8347,604.0,605.0,100.0,121.0,121.0,0.0,0.0,0.0,100.0,135.0,135.0,100.0,11.0,11.0,100.0,11.0,11.0,100.0,11.0,11.0,99.9305,1437.0,1438.0,34.6846,14266378.0,411317.0,0.0,0.0,411317.0,0.0,0.0,412240.0,100.0,0.0,0.0,100.0,0.0,0.0,8.5683,13.2942,6.5592,1.024,12.6877,2.7927,-118.0,-118.0,-118.0,0.0,10800.0,100.0,416.4491,40.5983,457.0474,12.0,0.0,0.0,11.0,0.0,11.0,10.3836,27.0,3.5143,4.218,0.0,11.0,0.1045,3.4612,2.1421,25.0,3.3235,25.0,10800.0,10800.0,7077.3913,3493428632.0,493604.0,966.1093,340563200.0,352510.0,0.0,0.0,8.0,387999.0,671.0,642410.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9127,1145.0,1146.0,99.8319,1188.0,1190.0,0.3393,4.0,1179.0,99.7908,477.0,478.0,96.3504,132.0,137.0,0.0,0.0,0.0,100.0,244.0,244.0,100.0,21.0,21.0,100.0,21.0,21.0,100.0,21.0,21.0,99.9367,1578.0,1579.0,44.1593,43846273.0,992912.0,0.0,0.0,992912.0,0.0,2.0,993377.0,100.0,0.0,0.0,100.0,0.0,0.0,13.4977,13.539,9.5618,1.0846,14.4745,2.6517,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,1210.6243,58.5725,1269.1967,13.0,0.0,0.0,21.0,0.0,21.0,10.1419,30.0,3.4889,3.7097,0.0,11.0,0.0407,3.3807,3.3744,25.0,3.3847,25.0,10800.0,10800.0,10122.4531,10155452288.0,1003260.0,1060.013,491341456.0,463524.0,0.0,0.0,411.0,767210.0,467.0,1147365.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1233.0,1233.0,99.8429,1271.0,1273.0,0.3137,4.0,1275.0,100.0,508.0,508.0,98.3471,119.0,121.0,0.0,0.0,0.0,100.0,209.0,209.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,99.9361,1563.0,1564.0,30.009,20663314.0,688570.0,0.0,0.0,688570.0,0.0,7.0,689537.0,100.0,0.0,0.0,100.0,0.0,0.0,11.17,13.77,7.968,1.1922,15.0607,1.4151,-118.0,-118.0,-118.0,0.0,10800.0,100.0,825.455,54.9215,880.3764,14.0,0.0,0.0,9.0,0.0,9.0,11.6021,33.0,4.0186,4.4003,0.0,12.0,0.0758,3.8674,2.7925,25.0,3.4425,25.0,10800.0,10800.0,9125.2567,6924418144.0,758819.0,1132.9766,460714728.0,406641.0,0.0,0.0,108.0,628218.0,736.0,971394.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9315,1458.0,1459.0,99.9329,1490.0,1491.0,0.6048,9.0,1488.0,100.0,1365.0,1365.0,93.9024,154.0,164.0,0.0,0.0,0.0,100.0,192.0,192.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,8.0,8.0,99.7752,1775.0,1779.0,26.9855,23095134.0,855836.0,0.0,0.0,855836.0,0.0,0.0,857294.0,100.0,0.0,0.0,100.0,0.0,0.0,11.6801,13.9178,8.1847,0.8854,16.0593,2.4636,-118.0,-118.0,-118.0,0.0,10800.0,100.0,930.8958,60.7438,991.6395,13.0,0.0,0.0,8.0,0.0,8.0,12.0256,30.0,3.9333,4.185,0.0,13.0,0.0663,4.0085,2.92,25.0,3.4794,25.0,10800.0,10800.0,8993.2703,7808919592.0,868307.0,886.3799,509555856.0,574873.0,0.0,0.0,50.0,754862.0,716.0,1079201.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8664,1495.0,1497.0,99.8052,1537.0,1540.0,0.13,2.0,1539.0,99.8529,1358.0,1360.0,98.7654,160.0,162.0,0.0,0.0,0.0,100.0,261.0,261.0,100.0,13.0,13.0,100.0,13.0,13.0,100.0,13.0,13.0,99.8385,1855.0,1858.0,27.8089,17228830.0,619544.0,0.0,0.0,619544.0,0.0,2.0,620237.0,100.0,0.0,0.0,100.0,0.0,0.0,9.8704,14.9662,9.2865,1.317,17.4716,2.1298,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,688.5863,94.5679,783.1543,10.0,0.0,0.0,13.0,0.0,13.0,12.4882,30.0,4.1017,4.5824,0.0,12.0,0.0736,4.1627,2.4676,25.0,3.7415,25.0,10800.0,10800.0,9144.2423,5776280680.0,631685.0,1279.8255,793293432.0,619845.0,0.0,0.0,676.0,574905.0,606.0,823725.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.7479,1187.0,1190.0,99.9186,1227.0,1228.0,0.0,0.0,1218.0,100.0,332.0,332.0,99.3007,142.0,143.0,0.0,0.0,0.0,100.0,246.0,246.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,8.0,8.0,100.0,1531.0,1531.0,26.3606,12222868.0,463680.0,0.0,0.0,463680.0,0.0,0.0,464281.0,100.0,0.0,0.0,100.0,0.0,0.0,7.3836,13.309,11.7122,1.2401,16.41,5.1131,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,491.9822,51.8749,543.8571,10.0,0.0,0.0,8.0,0.0,8.0,10.3092,25.0,3.4518,4.0864,0.0,10.0,0.0989,3.4364,1.8459,25.0,3.3273,25.0,10800.0,10800.0,10329.4423,4127046048.0,399542.0,1193.5259,435158352.0,364599.0,0.0,0.0,91.0,412482.0,544.0,549842.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8401,1249.0,1251.0,100.0,1299.0,1299.0,0.0,0.0,1284.0,100.0,731.0,731.0,99.2593,134.0,135.0,0.0,0.0,0.0,100.0,213.0,213.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,99.9375,1599.0,1600.0,32.6526,24252228.0,742604.0,0.0,0.0,742604.0,0.0,0.0,742982.0,100.0,0.0,0.0,100.0,0.0,0.0,9.5866,13.513,11.4678,1.0403,15.7451,1.3629,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,873.0539,53.8518,926.9057,12.0,0.0,0.0,5.0,0.0,5.0,11.4985,27.0,4.0364,4.6822,0.0,10.0,0.0682,3.8328,2.3966,25.0,3.3783,25.0,10800.0,10800.0,11794.1118,7323707072.0,620963.0,1076.5562,451741296.0,419617.0,0.0,0.0,42.0,695903.0,544.0,797598.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1203.0,1203.0,99.761,1252.0,1255.0,0.3218,4.0,1243.0,100.0,869.0,869.0,95.0739,193.0,203.0,0.0,0.0,0.0,100.0,218.0,218.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,1602.0,1602.0,34.7146,25244346.0,727196.0,0.0,0.0,727196.0,0.0,1.0,728579.0,100.0,0.0,0.0,100.0,0.0,0.0,10.2268,13.5223,8.8502,0.9288,16.1303,0.8346,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,823.4855,49.4102,872.8956,18.0,0.0,0.0,9.0,0.0,9.0,11.0517,39.0,3.7061,4.2345,0.0,12.0,0.0755,3.6839,2.5567,25.0,3.3806,25.0,10800.0,10800.0,10044.1534,6907896640.0,687753.0,933.1687,414482752.0,444167.0,0.0,0.0,611.0,651475.0,655.0,867388.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1215.0,1215.0,99.7621,1258.0,1261.0,0.2445,3.0,1227.0,100.0,697.0,697.0,99.4505,181.0,182.0,0.0,0.0,0.0,100.0,221.0,221.0,100.0,12.0,12.0,100.0,12.0,12.0,100.0,12.0,12.0,99.6885,1600.0,1605.0,19.5581,12831666.0,656081.0,0.0,0.0,656081.0,0.0,1.0,657325.0,100.0,0.0,0.0,100.0,0.0,0.0,11.208,14.1371,7.802,0.8451,14.6771,10.0344,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,738.3118,59.4518,797.7636,20.0,0.0,0.0,12.0,0.0,12.0,11.0319,40.0,4.0686,4.3043,0.0,13.0,0.0878,3.6773,2.802,25.0,3.5343,25.0,10800.0,10800.0,7900.6123,6193408480.0,783915.0,840.6158,498718000.0,593277.0,0.0,0.0,92.0,530592.0,854.0,972703.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8613,1440.0,1442.0,100.0,1489.0,1489.0,0.0,0.0,1456.0,100.0,682.0,682.0,99.4444,179.0,180.0,0.0,0.0,0.0,100.0,192.0,192.0,100.0,15.0,15.0,100.0,15.0,15.0,100.0,15.0,15.0,99.9427,1743.0,1744.0,16.6812,9030536.0,541359.0,0.0,0.0,541359.0,0.0,3.0,542197.0,100.0,0.0,0.0,100.0,0.0,0.0,9.0784,15.0292,9.046,0.4837,17.4232,0.9054,-117.3333,-117.3333,-117.3333,0.0,10800.0,100.0,554.2898,47.3143,601.6041,21.0,0.0,0.0,15.0,0.0,15.0,14.6128,42.0,5.7973,6.3132,0.0,15.0,0.0645,4.8709,2.2696,25.0,3.7573,25.0,10800.0,10800.0,8210.3678,4649720104.0,566323.0,565.6856,396900840.0,701628.0,0.0,0.0,71.0,512326.0,538.0,834406.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9342,1518.0,1519.0,99.8734,1578.0,1580.0,0.1278,2.0,1565.0,100.0,1266.0,1266.0,99.3827,161.0,162.0,0.0,0.0,0.0,100.0,228.0,228.0,100.0,12.0,12.0,100.0,12.0,12.0,100.0,12.0,12.0,99.7872,1876.0,1880.0,11.6037,7657547.0,659921.0,0.0,0.0,659921.0,0.0,1.0,661159.0,100.0,0.0,0.0,100.0,0.0,0.0,10.2653,16.1262,8.2813,0.9232,16.5382,1.0717,-117.3333,-117.3333,-117.3333,0.0,10800.0,100.0,645.2908,65.4277,710.7185,18.0,0.0,0.0,12.0,0.0,12.0,18.1942,40.0,7.8161,8.3986,0.0,14.0,0.093,6.0647,2.5663,25.0,4.0316,25.0,10800.0,10800.0,7620.1977,5413091256.0,710361.0,868.7208,548847376.0,631788.0,0.0,0.0,53.0,651105.0,984.0,1058291.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1401.0,1401.0,99.7935,1450.0,1453.0,0.1399,2.0,1430.0,100.0,1428.0,1428.0,99.3939,164.0,165.0,0.0,0.0,0.0,100.0,185.0,185.0,100.0,17.0,17.0,100.0,17.0,17.0,100.0,17.0,17.0,99.8816,1687.0,1689.0,10.0289,7764636.0,774226.0,0.0,0.0,774226.0,0.0,2.0,775614.0,100.0,0.0,0.0,100.0,0.0,0.0,10.8186,16.485,8.7048,1.19,14.7257,8.254,-117.0,-117.0,-117.0,0.0,10800.0,100.0,767.1683,88.5322,855.7005,20.0,0.0,0.0,17.0,0.0,17.0,18.7018,44.0,8.3901,9.2687,0.0,14.0,0.079,6.2339,2.7046,25.0,4.1213,25.0,10800.0,10800.0,8110.218,6435474168.0,793502.0,1069.4233,742662056.0,694451.0,0.0,0.0,164.0,743358.0,914.0,1157361.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8714,1553.0,1555.0,99.8157,1625.0,1628.0,0.0,0.0,1611.0,100.0,804.0,804.0,99.2857,139.0,140.0,0.0,0.0,0.0,100.0,197.0,197.0,100.0,9.0,9.0,100.0,9.0,9.0,100.0,9.0,9.0,99.4583,1836.0,1846.0,25.0749,16614761.0,662386.0,0.0,0.0,662386.0,0.0,1.0,664836.0,100.0,0.0,0.0,100.0,0.0,0.0,11.3986,15.7058,6.0521,0.5569,16.7309,1.0539,-118.0,-118.0,-118.0,0.0,10800.0,100.0,634.1832,52.2803,686.4635,16.0,0.0,0.0,9.0,0.0,9.0,15.0256,34.0,5.9214,6.446,0.0,13.0,0.1481,5.0085,2.8496,25.0,3.9264,25.0,10800.0,10800.0,6508.1377,5319914480.0,817425.0,592.8088,438558760.0,739798.0,0.0,0.0,1638.0,621075.0,1619.0,1092963.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.9375,1599.0,1600.0,99.82,1664.0,1667.0,0.2438,4.0,1641.0,100.0,336.0,336.0,96.648,173.0,179.0,0.0,0.0,0.0,100.0,223.0,223.0,100.0,7.0,7.0,100.0,7.0,7.0,100.0,7.0,7.0,99.8961,1923.0,1925.0,51.5298,34429124.0,668140.0,0.0,0.0,668140.0,0.0,0.0,670358.0,100.0,0.0,0.0,100.0,0.0,0.0,13.0071,15.481,5.2799,0.9435,13.5999,9.767,-117.3333,-117.3333,-117.3333,0.0,10800.0,100.0,696.3961,68.6907,765.0868,15.0,0.0,0.0,7.0,0.0,7.0,15.8928,34.0,6.3345,6.86,0.0,13.0,0.1569,5.2976,3.2518,25.0,3.8703,25.0,10800.0,10800.0,6101.033,5841794040.0,957509.0,909.927,576219432.0,633259.0,0.0,0.0,1553.0,653663.0,1929.0,1229070.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1500.0,1500.0,100.0,1539.0,1539.0,0.0,0.0,1531.0,100.0,310.0,310.0,100.0,104.0,104.0,0.0,0.0,0.0,100.0,134.0,134.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,99.943,1753.0,1754.0,32.9056,32103338.0,975618.0,0.0,0.0,975618.0,0.0,0.0,977723.0,100.0,0.0,0.0,100.0,0.0,0.0,11.3153,15.3053,9.4053,3.0797,17.0965,10.2659,-117.3333,-117.3333,-117.3333,0.0,10800.0,100.0,994.9291,235.9693,1230.8984,14.0,0.0,0.0,2.0,0.0,2.0,12.8456,33.0,4.2931,4.927,0.0,12.0,0.1164,4.2819,2.8288,25.0,3.8263,25.0,10800.0,10800.0,9870.8266,8346070152.0,845529.0,3041.2293,1979454008.0,650873.0,0.0,0.0,3449.0,985058.0,1259.0,1081935.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,99.8467,1303.0,1305.0,100.0,1326.0,1326.0,0.0768,1.0,1302.0,100.0,304.0,304.0,96.1165,99.0,103.0,0.0,0.0,0.0,100.0,139.0,139.0,100.0,28.0,28.0,100.0,28.0,28.0,100.0,28.0,28.0,100.0,1526.0,1526.0,30.1665,15393273.0,510238.0,0.0,0.0,510238.0,0.0,1.0,511549.0,100.0,0.0,0.0,100.0,0.0,0.0,8.2091,13.5611,8.9865,0.811,17.2683,1.4423,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,525.7611,35.881,561.6421,13.0,0.0,0.0,28.0,0.0,28.0,10.755,29.0,3.734,4.3235,0.0,11.0,0.11,3.585,2.0523,25.0,3.3903,25.0,10800.0,10800.0,8661.1996,4410404112.0,509214.0,830.729,300991400.0,362322.0,0.0,0.0,41.0,466610.0,731.0,664249.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,970.0,970.0,100.0,984.0,984.0,0.0,0.0,968.0,100.0,247.0,247.0,100.0,157.0,157.0,0.0,0.0,0.0,100.0,78.0,78.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1155.0,1155.0,48.3747,47075346.0,973099.0,0.0,0.0,973099.0,0.0,0.0,977355.0,100.0,0.0,0.0,100.0,0.0,0.0,12.0302,15.5698,8.2945,2.9681,17.3755,10.4564,-118.0,-118.0,-118.0,0.0,10800.0,100.0,978.3007,249.8204,1228.121,12.0,0.0,0.0,1.0,0.0,1.0,9.0719,28.0,3.4526,3.7872,0.0,13.0,0.0677,3.024,3.0076,25.0,3.8924,25.0,10800.0,10800.0,8848.1228,8206580776.0,927494.0,2958.7429,2095645040.0,708289.0,0.0,0.0,439.0,933668.0,772.0,1141137.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,958.0,958.0,100.0,982.0,982.0,0.1033,1.0,968.0,100.0,340.0,340.0,96.8254,61.0,63.0,0.0,0.0,0.0,100.0,108.0,108.0,100.0,3.0,3.0,100.0,3.0,3.0,100.0,3.0,3.0,99.9118,1133.0,1134.0,17.9853,20415268.0,1135108.0,0.0,0.0,1135108.0,0.0,0.0,1139654.0,100.0,0.0,0.0,100.0,0.0,0.0,11.23,13.427,9.1691,0.9843,17.3394,2.1006,-117.6667,-117.6667,-117.6667,0.0,10800.0,100.0,982.0747,68.9502,1051.0249,15.0,0.0,0.0,3.0,0.0,3.0,8.4039,26.0,3.3694,3.4722,0.0,10.0,0.0435,2.8013,2.8075,25.0,3.3568,25.0,10800.0,10800.0,8687.084,8238239760.0,948332.0,987.4788,578395968.0,585730.0,0.0,0.0,36.0,945368.0,491.0,1129953.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1035.0,1035.0,99.9053,1055.0,1056.0,0.0,0.0,1045.0,100.0,98.0,98.0,100.0,53.0,53.0,0.0,0.0,0.0,100.0,176.0,176.0,100.0,1.0,1.0,100.0,1.0,1.0,100.0,1.0,1.0,99.9228,1294.0,1295.0,21.8385,19856918.0,909262.0,0.0,0.0,909262.0,0.0,0.0,913842.0,100.0,0.0,0.0,100.0,0.0,0.0,9.9195,12.5816,9.0018,1.0667,13.6509,0.7688,-118.0,-118.0,-118.0,0.0,10800.0,100.0,867.9205,50.9499,918.8704,17.0,0.0,0.0,1.0,0.0,1.0,7.4575,28.0,2.4631,2.9692,0.0,10.0,0.1022,2.4858,2.4799,25.0,3.1454,25.0,10800.0,10800.0,9451.2707,7280644600.0,770335.0,969.304,427399088.0,440934.0,0.0,0.0,100.0,809373.0,942.0,921283.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,722.0,722.0,100.0,744.0,744.0,0.0,0.0,740.0,100.0,24.0,24.0,91.6667,22.0,24.0,0.0,0.0,0.0,100.0,83.0,83.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,100.0,851.0,851.0,12.3449,1099482.0,89064.0,0.0,0.0,89064.0,0.0,0.0,89147.0,100.0,0.0,0.0,100.0,0.0,0.0,3.9189,11.1159,7.3658,0.7398,13.5104,0.4853,-118.3333,-118.3333,-118.3333,0.0,10800.0,100.0,66.5817,6.4044,72.9861,6.0,0.0,0.0,0.0,0.0,0.0,4.1822,15.0,0.7414,1.2289,0.0,7.0,0.072,1.3941,0.9797,25.0,2.779,25.0,10800.0,10800.0,6593.1757,558527696.0,84713.0,740.0126,53724176.0,72599.0,0.0,0.0,40.0,87846.0,95.0,132034.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,956.0,956.0,100.0,1007.0,1007.0,0.0,0.0,1005.0,100.0,291.0,291.0,100.0,50.0,50.0,0.0,0.0,0.0,100.0,115.0,115.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,99.6564,1160.0,1164.0,14.9786,5043352.0,336658.0,0.0,0.0,336658.0,0.0,0.0,338205.0,100.0,0.0,0.0,100.0,0.0,0.0,6.3757,11.9732,8.5589,0.7529,13.0454,0.8626,-118.0,-118.0,-118.0,0.0,10800.0,100.0,401.9047,23.0536,424.9582,16.0,0.0,0.0,0.0,0.0,0.0,6.4158,29.0,1.58,2.0422,0.0,11.0,0.1049,2.1386,1.5939,25.0,2.9933,25.0,10800.0,10800.0,10342.8915,3371420624.0,325965.0,829.3808,193387544.0,233171.0,0.0,0.0,10.0,268233.0,442.0,421492.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1056.0,1056.0,99.8163,1087.0,1089.0,0.0,0.0,1068.0,100.0,963.0,963.0,100.0,76.0,76.0,0.0,0.0,0.0,100.0,109.0,109.0,100.0,2.0,2.0,100.0,2.0,2.0,100.0,2.0,2.0,99.9198,1246.0,1247.0,20.9681,11436295.0,545411.0,0.0,0.0,545411.0,0.0,0.0,546820.0,100.0,0.0,0.0,100.0,0.0,0.0,8.3859,12.8082,9.4452,0.8969,15.4856,1.7576,-118.0,-118.0,-118.0,0.0,10800.0,100.0,602.2501,38.9298,641.1799,10.0,0.0,0.0,2.0,0.0,2.0,8.7381,23.0,2.6392,3.1353,0.0,10.0,0.1128,2.9127,2.0965,25.0,3.2021,25.0,10800.0,10800.0,9711.5026,5052040192.0,520212.0,906.4898,326566568.0,360254.0,0.0,0.0,153.0,478934.0,740.0,656266.0,100.0,0.0,0.0
103437_AstanaJapura_Bunte_MBTS,100.0,100.0,1125.0,1125.0,100.0,1153.0,1153.0,0.0,0.0,1170.0,99.8987,1973.0,1975.0,100.0,104.0,104.0,0.0,0.0,0.0,100.0,149.0,149.0,100.0,5.0,5.0,100.0,5.0,5.0,100.0,5.0,5.0,99.8535,1363.0,1365.0,31.4005,27052618.0,861534.0,0.0,0.0,861534.0,0.0,1.0,864211.0,100.0,0.0,0.0,100.0,0.0,0.0,11.3452,13.3005,8.8939,1.1746,15.7147,0.8171,-118.0,-118.0,-118.0,0.0,10800.0,100.0,899.077,55.8923,954.9693,12.0,0.0,0.0,5.0,0.0,5.0,9.4233,24.0,2.9369,3.1931,0.0,10.0,0.1078,3.1411,2.8363,25.0,3.3251,25.0,10800.0,10800.0,9314.5439,7542004856.0,809702.0,1098.6238,468858568.0,426769.0,0.0,0.0,50.0,777144.0,1052.0,976009.0,100.0,0.0,0.0
